age,job,marital,education,default,housing,loan,duration,campaign,y
44,0,1,6,1,0,0,311,1,0
55,9,1,5,0,2,0,98,1,0
34,0,0,6,0,0,0,549,2,1
36,0,1,1,0,2,0,72,1,0
34,4,1,6,0,0,0,158,1,0
57,0,0,6,1,0,2,48,1,0
55,3,1,0,1,0,0,270,1,0
55,5,2,6,1,0,0,1199,3,0
44,1,1,1,0,2,2,36,2,0
40,4,1,6,0,0,0,380,2,0
53,0,1,6,1,2,0,366,8,0
31,9,1,5,0,0,2,161,5,0
48,9,1,0,1,0,0,362,1,0
42,0,1,6,0,0,0,455,2,0
51,4,0,5,0,0,0,83,1,0
42,0,1,6,0,2,0,184,2,0
49,9,1,0,0,0,2,295,2,0
53,0,0,6,0,2,0,551,1,0
52,7,1,1,0,0,0,101,1,0
54,0,0,3,0,0,0,13,6,0
32,4,1,6,0,0,0,51,2,0
34,9,1,5,0,2,0,93,2,0
53,9,1,7,0,0,0,138,1,0
32,9,0,3,0,0,0,50,1,0
32,0,2,6,0,2,0,718,1,0
34,4,2,6,0,1,1,114,5,0
29,9,2,5,0,0,0,161,3,0
57,1,1,2,1,0,2,150,2,0
45,7,0,3,1,2,0,120,2,0
41,6,1,5,1,2,0,1571,1,1
44,1,1,1,0,0,2,240,3,0
49,6,1,6,1,2,2,198,1,0
46,9,0,6,0,2,0,75,1,0
51,0,1,3,0,2,0,108,7,0
44,6,1,5,0,2,0,47,2,0
57,4,1,6,0,2,2,536,1,1
39,9,1,3,0,2,0,408,3,0
56,7,2,3,0,2,0,290,6,0
33,6,1,6,0,2,0,229,2,0
52,4,0,6,0,0,0,185,2,0
56,1,0,3,0,0,0,68,1,0
31,0,2,6,0,2,0,54,2,0
31,0,2,3,0,0,0,186,1,0
56,5,1,0,0,2,0,481,2,1
53,4,1,6,0,2,0,319,3,0
52,0,1,3,0,0,0,157,2,0
40,4,1,6,0,2,0,106,2,0
56,4,1,2,0,2,0,94,7,0
45,6,2,5,0,0,0,123,2,0
41,9,1,6,0,2,0,12,5,0
31,0,2,6,0,2,2,75,1,0
34,0,1,6,0,0,2,408,9,0
49,10,1,3,1,0,0,671,2,0
48,0,1,2,0,2,2,664,3,1
38,9,2,5,0,2,0,119,1,0
38,9,2,5,0,2,2,159,1,0
31,8,1,3,0,0,0,297,1,0
43,9,2,3,0,0,0,61,2,0
55,9,2,5,0,0,0,142,2,0
37,9,1,5,1,2,0,222,6,0
34,0,2,6,0,0,0,34,1,0
46,4,1,3,0,0,0,79,3,0
39,0,2,7,0,0,0,188,2,0
40,4,1,3,0,2,0,7,4,0
58,0,1,6,0,0,0,186,2,0
57,1,1,2,1,2,0,126,1,0
36,0,2,3,0,2,2,661,1,0
37,2,1,6,0,2,0,45,2,0
30,1,1,3,0,2,2,14,5,0
50,1,1,7,0,0,0,20,1,0
29,4,2,6,0,2,0,155,7,0
48,9,1,5,0,0,0,78,6,0
44,0,1,3,0,0,0,10,7,0
46,6,1,5,0,2,0,379,2,0
32,0,2,6,0,0,2,21,7,0
53,4,1,6,0,2,2,106,1,0
53,0,1,3,0,2,0,50,2,0
56,1,1,2,0,2,0,757,2,0
47,9,1,7,1,2,0,624,1,0
37,0,2,3,0,2,0,103,2,0
44,2,1,6,0,2,0,570,4,0
56,9,1,5,0,0,0,157,5,0
35,4,1,6,0,2,0,579,9,1
40,8,2,3,0,0,0,328,6,0
29,9,2,5,0,2,0,1555,2,1
39,3,1,2,0,2,0,150,4,0
39,2,1,6,0,1,1,146,4,0
57,0,0,6,1,0,0,69,2,0
50,5,1,6,0,0,0,128,3,0
53,9,1,5,0,2,0,11,7,0
30,0,2,6,0,2,2,33,1,0
45,9,1,5,0,2,2,52,2,0
51,4,1,6,0,2,0,289,3,0
32,0,0,6,0,2,0,101,3,0
45,0,0,6,0,0,2,59,1,0
50,5,2,6,0,2,0,39,1,0
57,9,0,5,0,1,1,87,1,0
55,4,0,6,1,0,0,89,2,0
40,4,1,6,0,0,0,608,3,0
50,0,0,3,0,2,0,430,1,0
58,4,1,0,0,0,0,240,3,0
53,4,1,6,0,0,0,137,2,0
34,9,1,5,0,2,2,379,2,0
49,4,1,6,0,0,0,1036,2,0
40,4,2,6,0,0,0,139,3,0
54,0,0,3,0,0,2,377,1,0
29,9,2,5,0,0,0,394,5,0
34,0,2,6,0,0,0,70,2,0
38,9,2,5,1,0,0,519,1,0
53,6,1,6,0,2,0,61,4,0
57,0,1,3,0,2,0,41,2,0
37,6,1,6,0,0,0,39,9,0
35,0,2,6,0,0,0,360,2,0
37,10,2,6,0,2,0,230,3,0
51,0,0,2,0,2,0,155,2,0
54,9,2,3,0,2,0,32,2,0
34,9,1,5,0,2,0,251,2,0
57,7,1,7,0,0,0,58,2,0
46,9,1,5,0,0,0,38,2,0
31,0,2,6,0,2,0,36,2,0
43,3,1,0,0,0,0,165,2,0
48,10,1,5,1,2,2,83,2,0
56,0,0,6,0,2,0,11,5,0
46,9,1,5,0,0,2,98,5,0
41,1,1,7,0,2,0,663,4,1
53,0,0,3,0,2,2,544,2,0
57,9,1,6,1,2,0,39,10,0
48,9,1,5,0,2,2,695,3,0
31,0,2,3,0,2,0,369,2,0
44,2,1,6,0,0,0,88,2,0
47,0,1,2,0,2,0,64,3,0
43,7,2,3,1,2,0,216,4,0
36,0,2,3,0,2,0,90,2,0
32,4,2,6,0,2,2,164,3,0
40,4,1,6,0,0,0,147,3,0
53,5,1,3,0,0,0,268,3,0
37,6,1,6,0,0,0,169,2,0
49,0,1,3,0,2,0,36,2,0
53,4,1,6,0,2,0,129,4,0
37,4,1,6,0,2,0,33,8,0
42,6,1,6,0,2,0,888,3,0
56,0,1,6,0,0,0,808,2,1
43,9,1,5,0,0,0,14,9,0
51,3,1,3,0,0,2,305,6,0
44,9,2,5,0,2,0,18,4,0
57,1,1,2,1,2,2,134,2,0
44,0,1,6,0,0,0,77,5,0
51,7,2,3,1,0,0,107,4,0
56,0,1,0,0,2,0,382,3,0
52,1,1,2,0,0,0,13,2,0
48,0,1,6,0,0,0,634,4,0
34,0,1,6,0,2,0,138,2,0
47,4,1,3,0,2,2,225,3,0
42,7,0,3,0,2,0,855,3,0
46,9,1,5,0,2,2,484,4,0
51,9,1,5,0,2,0,229,2,0
43,9,1,6,0,2,0,330,2,0
33,0,1,6,0,2,0,41,4,0
29,0,2,6,0,2,2,1222,2,1
53,1,1,2,0,0,0,395,2,0
58,4,0,6,0,2,0,39,2,0
53,5,1,3,0,2,0,711,2,0
47,0,2,3,0,0,0,178,5,0
44,4,2,6,1,0,0,534,2,1
37,10,2,6,0,0,2,104,2,0
43,1,1,5,0,0,2,432,2,0
50,7,2,3,0,2,0,1195,2,0
48,1,1,0,0,2,0,168,2,0
34,0,2,6,0,0,0,229,3,0
56,10,1,2,0,2,2,322,2,0
57,0,1,6,0,0,0,127,3,0
47,0,1,6,0,2,0,59,3,0
59,9,2,5,0,2,0,246,2,0
47,0,1,3,0,2,0,140,3,0
37,9,1,5,1,0,0,210,3,0
53,0,1,3,0,0,0,11,2,0
44,1,1,1,0,2,0,358,3,0
41,7,1,7,0,0,0,64,5,0
41,9,1,5,0,0,0,407,4,0
53,1,1,0,1,0,0,205,2,0
48,0,1,6,0,0,0,66,3,0
52,0,0,3,0,2,0,127,2,0
30,0,2,6,0,0,0,331,2,1
30,9,2,6,0,0,0,307,2,0
45,0,2,6,0,0,0,27,3,0
32,2,2,3,1,2,2,64,6,0
31,9,1,5,0,2,0,95,2,0
58,0,1,0,0,0,0,505,7,0
49,1,1,6,0,0,0,170,2,0
32,9,2,6,0,2,2,1162,2,0
48,10,0,5,0,2,0,122,4,0
35,0,0,6,0,2,0,72,4,0
57,9,1,5,0,2,0,294,2,0
46,3,1,6,1,2,0,82,2,0
53,1,1,0,0,2,0,15,2,0
30,1,2,6,0,2,0,7,5,0
58,0,1,6,0,2,0,21,7,0
30,6,2,6,0,0,0,345,2,0
50,0,1,6,0,2,0,73,2,0
37,6,1,6,0,2,0,6,5,0
55,2,0,6,0,0,0,110,2,0
57,1,1,2,1,2,0,170,2,0
37,6,1,6,0,2,0,56,2,0
53,10,2,2,0,0,0,125,2,0
51,4,1,6,0,0,2,13,4,0
55,4,1,6,0,0,2,296,3,0
37,6,1,6,0,2,0,48,2,0
30,10,1,5,0,2,0,77,5,0
42,0,1,3,0,2,0,8,2,0
41,0,1,6,0,0,0,182,3,0
40,7,2,3,1,0,0,8,3,0
51,0,1,3,0,2,0,9,5,0
46,0,0,6,0,0,0,11,7,0
43,9,1,6,0,0,0,24,9,0
50,9,1,6,0,2,0,175,4,0
29,1,2,1,0,0,0,69,2,0
44,6,0,5,0,0,0,37,2,0
33,0,2,5,0,2,0,240,2,0
35,1,1,2,0,2,0,11,2,0
52,7,0,0,1,2,2,23,8,0
49,2,1,6,0,2,0,13,2,0
31,9,2,6,0,2,2,30,3,0
35,6,1,6,0,0,0,8,3,0
45,9,2,6,0,0,0,80,2,0
31,10,2,0,0,0,0,12,8,0
31,0,2,6,0,0,0,85,2,0
34,7,2,2,0,2,0,143,3,0
36,6,1,2,0,2,2,14,7,0
44,0,1,6,1,0,0,48,4,0
40,0,2,6,0,2,2,12,10,0
47,9,1,3,1,2,0,29,2,0
48,1,1,0,1,0,0,168,3,0
56,7,2,3,0,2,2,12,4,0
37,0,2,6,0,2,2,33,3,0
51,0,2,6,1,2,2,53,2,0
39,0,2,7,0,2,0,79,4,0
32,4,1,6,0,2,2,1067,2,0
42,0,0,6,0,2,0,10,3,0
48,0,1,6,1,0,0,71,9,0
49,1,1,2,0,0,0,273,5,0
51,1,1,3,0,0,0,11,4,0
39,4,1,6,0,2,0,10,7,0
40,9,1,6,0,2,0,10,3,0
55,4,1,6,1,2,0,280,2,0
39,6,1,5,0,0,0,47,4,0
37,0,1,7,0,0,0,34,2,0
41,9,1,6,0,2,2,38,2,0
32,0,1,3,0,0,0,219,2,0
41,1,2,2,1,0,0,643,3,0
38,9,1,5,0,2,2,49,1,0
32,10,2,3,0,0,2,114,1,0
46,2,2,5,0,2,0,8,1,0
27,0,2,3,0,2,0,24,1,0
31,0,2,3,0,2,0,36,1,0
41,9,0,5,0,0,2,18,1,0
37,0,1,3,0,2,0,12,1,0
48,0,1,3,0,2,2,291,1,0
51,1,1,0,0,2,2,170,1,0
39,9,1,5,0,2,0,183,1,0
36,1,1,3,0,2,0,234,1,0
55,10,0,5,0,0,0,136,1,0
44,1,1,0,0,2,2,119,1,1
26,8,2,2,0,2,0,712,4,1
38,0,2,6,0,2,0,111,2,1
26,8,2,2,0,0,0,42,4,0
26,8,2,2,0,2,0,169,4,0
30,4,1,6,0,2,0,213,7,0
28,9,2,6,0,2,0,76,2,0
35,0,1,6,0,2,0,378,4,1
30,4,1,6,0,0,0,116,1,1
48,0,1,1,0,0,0,139,5,0
26,0,1,6,0,2,0,154,1,1
28,9,2,6,0,0,0,142,2,0
31,0,2,6,0,2,0,145,1,0
38,0,2,6,0,2,0,69,1,0
44,1,2,5,0,0,0,239,1,1
28,9,2,6,0,2,2,54,1,0
30,4,1,6,0,2,0,170,3,0
26,0,1,6,0,2,0,175,5,1
28,9,2,6,0,2,0,120,3,1
26,8,2,2,0,2,0,59,2,0
28,9,2,6,0,0,0,56,2,0
26,8,2,2,0,2,0,1447,2,1
26,0,1,6,0,2,0,76,2,0
70,5,0,0,0,2,0,187,3,1
28,9,2,6,0,2,0,131,12,0
61,0,1,6,0,2,0,136,6,0
26,8,2,2,0,0,2,889,4,0
48,0,1,1,0,2,0,382,2,1
26,8,2,2,0,2,0,294,3,1
30,4,1,6,0,0,0,88,3,0
31,0,2,6,0,0,2,39,2,0
28,0,2,3,0,2,0,143,2,1
42,2,1,2,0,1,1,133,1,0
66,9,1,5,0,2,0,83,1,1
26,11,2,2,0,0,0,212,1,0
34,4,1,6,0,0,0,499,1,1
35,0,1,3,0,2,0,350,3,1
34,4,1,6,0,2,0,225,5,0
24,7,2,7,0,0,0,103,1,0
28,8,2,2,0,2,0,320,1,1
28,8,2,2,0,2,0,156,1,1
36,0,1,3,0,0,0,168,1,1
43,1,1,2,0,0,0,180,2,1
24,7,2,7,0,2,0,305,13,1
28,8,2,2,0,2,0,96,2,1
32,9,1,5,0,0,2,92,5,0
41,7,1,3,0,0,0,377,6,1
41,7,1,3,0,0,0,396,2,1
38,9,1,5,0,0,0,66,3,0
38,9,1,5,0,0,0,92,1,0
44,4,1,1,0,2,0,61,2,0
38,9,1,5,0,2,2,63,2,1
33,0,0,3,0,2,0,86,1,0
23,0,2,6,0,2,0,64,1,0
44,4,1,1,0,2,2,218,1,0
33,4,1,6,0,2,0,181,1,1
44,4,1,1,0,2,0,53,3,0
38,9,1,5,0,2,0,182,1,1
23,0,2,6,0,2,0,90,2,0
33,0,0,3,0,0,0,41,2,0
38,9,1,5,0,0,2,137,1,1
38,9,1,5,0,0,0,119,1,0
38,9,1,5,0,0,0,106,1,1
38,9,1,5,0,0,2,196,2,1
32,0,1,3,0,0,0,115,2,0
38,9,1,5,0,0,0,84,1,0
76,5,1,6,0,0,2,167,9,0
38,9,1,5,0,0,2,195,1,1
34,9,2,5,0,0,0,229,1,1
34,9,2,5,0,2,0,227,1,1
34,9,2,5,0,2,2,136,1,0
38,9,1,5,0,2,0,119,5,0
38,9,1,5,0,2,0,166,3,1
34,9,2,5,0,2,0,266,1,1
34,9,2,5,0,2,2,544,3,1
34,9,2,5,0,0,0,301,3,1
32,4,2,6,0,2,0,116,1,1
41,9,2,5,0,2,0,101,1,0
37,0,2,6,0,2,2,161,2,0
55,9,2,5,0,2,2,217,2,1
67,5,2,6,0,2,2,70,22,0
32,4,2,6,0,2,0,75,2,0
32,4,2,6,0,2,2,97,1,0
32,4,2,6,0,2,0,164,1,0
32,4,2,6,0,2,0,106,1,1
31,1,2,3,0,2,0,272,1,1
33,9,1,6,0,2,0,56,2,0
32,4,2,6,0,2,0,71,3,1
39,0,2,3,0,2,0,100,2,0
39,0,2,3,0,0,0,119,5,0
38,9,1,6,0,2,0,122,1,1
38,9,1,6,0,0,0,59,1,0
39,0,2,3,0,2,0,395,3,1
38,9,1,6,0,0,0,261,1,1
18,8,2,3,0,2,2,103,1,0
32,4,2,6,0,2,0,59,1,0
39,1,2,0,0,2,0,137,3,0
37,0,1,6,0,2,2,159,3,1
30,8,2,0,0,2,2,70,2,0
32,4,2,6,0,2,0,427,3,1
32,4,2,6,0,2,0,230,2,0
29,6,1,6,0,2,0,60,3,0
88,5,0,0,0,2,0,48,1,0
29,6,1,6,0,0,0,74,1,0
88,5,0,0,0,0,0,266,2,1
29,6,1,6,0,2,0,95,4,1
88,5,0,0,0,2,2,796,5,1
29,6,1,6,0,0,0,101,1,0
29,6,1,6,0,0,0,197,2,1
88,5,0,0,0,2,0,96,6,0
60,5,1,5,0,2,0,74,1,0
88,5,0,0,0,2,0,126,1,1
88,5,0,0,0,0,0,323,1,1
88,5,0,0,0,2,0,85,1,0
88,5,0,0,0,2,0,101,7,1
88,5,0,0,0,2,2,103,3,0
88,5,0,0,0,2,2,82,2,0
88,5,0,0,0,2,0,188,3,1
88,5,0,0,0,0,0,203,2,1
88,5,0,0,0,2,0,101,1,1
33,0,1,6,0,0,0,56,2,0
33,0,1,6,0,2,0,71,3,0
27,8,2,3,0,2,0,80,4,1
26,4,2,6,0,2,0,119,1,1
66,5,1,0,0,2,0,156,1,1
29,9,1,5,0,0,0,186,1,1
26,4,2,6,0,0,0,139,1,1
95,5,0,1,0,0,0,85,1,0
19,8,2,2,0,2,0,126,4,1
28,6,2,6,0,2,0,186,2,0
32,8,2,6,0,0,0,61,11,0
28,6,2,6,0,2,0,41,1,0
28,6,2,6,0,0,0,114,1,0
28,6,2,6,0,2,2,3076,1,1
37,10,2,6,0,2,0,432,1,0
50,10,3,6,0,0,0,166,2,0
28,6,2,6,0,0,0,296,2,1
34,9,1,5,0,0,0,80,4,0
56,5,1,6,0,2,2,104,2,0
34,9,1,5,0,2,0,93,1,0
34,9,1,5,0,2,2,44,1,0
70,5,1,0,0,2,0,147,1,0
34,9,1,5,0,0,0,83,13,0
28,9,2,6,0,0,0,392,4,1
50,0,0,6,0,2,0,74,1,0
46,9,1,5,0,0,0,163,2,0
21,8,2,3,0,0,0,220,1,1
77,5,0,7,0,2,0,178,1,1
37,10,1,6,0,2,0,195,1,1
33,0,2,6,0,2,2,187,1,1
33,9,2,6,0,2,0,325,1,0
29,9,2,5,0,0,0,299,2,1
34,0,2,6,0,0,0,325,2,1
32,0,2,5,0,2,0,159,2,0
32,0,2,5,0,2,2,81,1,0
50,0,0,6,0,2,0,136,19,0
26,8,2,3,0,0,0,236,2,0
33,1,2,3,0,2,0,140,10,0
33,1,2,3,0,0,0,278,2,1
60,4,2,6,0,2,2,194,1,1
24,0,2,3,0,2,2,224,1,1
33,1,2,3,0,2,0,163,1,0
68,5,1,6,0,0,0,201,1,1
32,4,2,6,0,0,2,167,1,1
24,0,2,3,0,0,2,181,1,0
36,0,1,3,0,2,0,220,3,1
24,4,1,7,0,0,0,93,5,0
54,0,1,6,0,0,0,47,2,0
31,0,0,6,0,0,0,248,4,1
54,0,1,6,0,2,0,415,1,1
75,5,0,2,0,0,0,233,1,0
54,0,1,6,0,2,0,115,1,1
27,10,2,6,0,2,0,269,1,0
70,0,0,6,0,0,0,83,4,0
19,8,2,1,0,0,0,136,1,1
35,1,2,5,0,2,0,81,1,0
29,1,1,0,0,2,2,74,2,0
32,9,0,5,0,2,2,460,1,1
32,9,0,5,0,0,0,115,2,0
28,9,2,5,0,2,0,58,2,0
29,1,2,2,0,2,0,116,2,0
61,5,1,2,0,0,2,125,2,0
32,9,0,5,0,2,0,144,2,1
29,1,2,2,0,2,0,152,13,0
31,0,1,6,0,2,0,170,3,1
46,0,1,6,0,0,0,269,3,1
50,4,1,2,0,0,0,115,1,1
28,0,2,6,0,0,0,506,2,1
63,5,0,0,0,0,0,78,1,0
28,0,2,6,0,0,2,96,2,1
33,0,1,6,0,2,0,278,8,1
28,0,2,6,0,0,0,411,2,1
35,0,1,3,0,2,0,117,2,1
36,4,1,6,0,0,0,709,2,1
26,8,2,3,0,0,0,200,1,1
45,9,2,5,0,2,2,143,2,0
20,8,2,2,0,2,0,325,1,1
36,4,1,6,0,2,2,94,1,0
28,0,2,3,0,2,0,131,4,0
20,8,2,2,0,2,0,267,2,0
36,4,1,6,0,2,0,86,2,0
37,1,1,1,0,2,2,73,2,0
58,10,1,0,1,2,0,439,4,0
68,5,1,0,0,0,0,331,4,1
51,9,1,6,0,2,0,278,2,0
28,0,2,3,0,2,0,181,2,0
22,8,2,2,0,2,0,173,1,0
27,3,1,3,0,2,0,101,12,0
28,0,2,3,0,2,0,515,1,1
28,0,2,3,0,2,0,300,1,1
28,0,2,3,0,2,0,342,1,1
28,6,2,6,0,2,0,124,1,0
56,1,1,0,0,2,0,283,1,1
28,0,2,3,0,2,0,78,2,0
41,9,1,5,0,0,0,229,2,1
28,0,2,3,0,2,0,102,1,0
25,0,1,6,0,2,0,294,1,1
25,0,1,6,0,0,0,184,1,0
25,0,1,6,0,2,0,277,1,0
30,1,2,6,0,0,0,166,1,0
28,0,2,3,0,0,2,77,2,0
73,5,1,6,0,2,0,179,1,1
43,0,1,6,0,2,0,689,2,0
31,9,2,6,0,2,0,228,2,1
66,5,1,7,0,2,0,64,1,0
27,3,1,3,0,2,0,378,1,1
36,6,1,6,0,2,0,101,1,0
60,0,1,6,0,2,0,558,1,0
25,0,1,6,0,0,0,243,3,1
43,0,1,6,0,2,0,111,3,0
28,0,2,3,0,0,0,144,2,0
30,1,2,6,0,2,2,166,2,0
28,0,2,3,0,0,0,234,2,1
32,0,2,6,0,2,0,271,2,1
28,0,2,3,0,0,0,347,2,1
32,0,2,6,0,1,1,77,3,0
34,9,2,6,0,0,0,180,2,1
32,0,2,6,0,1,1,136,3,0
34,9,2,6,0,2,0,171,4,0
32,0,2,6,0,2,2,96,6,0
80,5,1,0,1,2,0,415,1,0
80,5,1,0,1,0,0,95,1,0
32,0,2,6,0,2,0,285,8,1
32,0,2,6,0,2,0,364,3,1
21,8,2,0,0,0,0,114,2,0
32,0,1,6,0,2,0,517,1,1
32,0,2,6,0,2,0,167,2,0
32,0,1,6,0,2,2,78,3,0
62,0,1,3,0,0,0,163,2,1
32,0,2,6,0,0,0,52,3,0
34,9,2,6,0,0,0,138,8,0
59,1,1,0,0,2,2,684,4,0
59,1,1,0,0,0,0,237,3,1
80,4,0,5,1,2,0,158,2,1
33,1,1,3,1,2,0,494,1,0
39,0,1,3,1,2,2,210,1,0
39,0,1,3,1,2,0,310,1,0
45,1,1,2,0,2,0,257,1,0
45,1,1,2,0,2,0,829,1,0
44,1,2,0,0,2,0,1530,2,1
48,0,2,6,0,2,0,544,1,0
38,7,1,3,0,2,0,484,2,0
33,1,1,1,0,2,0,351,3,1
43,6,1,3,1,2,0,345,1,0
31,9,1,5,0,2,0,131,1,0
43,6,1,3,1,0,0,743,1,0
34,1,2,2,0,0,0,394,1,0
29,0,1,6,0,2,0,73,1,0
56,2,0,6,0,0,0,202,2,0
30,7,2,3,0,2,0,247,2,0
33,1,1,5,0,2,2,154,1,0
39,0,1,3,0,2,0,110,1,0
33,4,2,6,0,2,2,427,1,0
33,4,2,6,0,2,0,212,1,0
33,4,2,6,0,2,2,1176,1,1
33,1,1,1,0,2,0,165,2,1
46,5,1,1,1,2,0,525,2,0
29,0,2,6,0,0,0,295,1,0
29,0,2,6,0,0,2,117,1,0
63,5,1,5,0,2,0,387,2,1
39,0,1,3,0,2,0,286,2,0
27,2,1,5,0,1,1,297,1,0
38,0,0,6,0,2,0,498,3,0
32,9,1,5,0,2,0,625,2,0
43,6,1,3,1,2,0,253,2,0
20,8,2,7,0,2,0,184,4,1
63,5,1,5,0,0,0,74,3,0
34,0,2,6,0,0,2,203,2,0
31,9,1,5,0,2,0,647,2,0
30,0,1,6,0,2,0,80,3,0
30,0,1,6,0,2,2,739,2,1
54,1,1,5,0,2,0,173,2,0
54,1,1,5,0,0,0,2870,2,0
30,0,1,6,0,0,0,90,1,0
30,0,1,6,0,2,2,82,6,0
43,7,0,3,1,0,0,473,1,0
30,0,1,6,0,2,0,243,3,1
39,1,2,2,0,2,0,340,1,0
30,0,1,6,0,0,0,313,3,1
35,1,1,2,1,2,0,114,1,0
39,1,1,2,0,2,0,253,1,0
40,1,1,2,1,0,0,450,2,0
39,1,2,2,0,0,0,311,2,0
44,1,1,2,1,0,0,361,1,0
33,0,0,3,0,0,0,148,1,0
42,9,0,5,0,2,2,144,1,0
33,3,3,6,0,2,0,80,1,0
28,1,2,3,0,2,0,240,1,0
50,7,1,0,1,2,2,260,1,0
44,1,1,6,0,2,0,397,2,1
28,9,2,5,0,0,0,444,1,0
30,0,1,6,0,0,0,104,6,0
28,1,2,3,0,2,0,771,1,1
46,4,1,6,0,0,0,249,1,0
42,0,1,2,0,2,0,204,4,0
28,1,2,3,0,2,2,268,1,1
39,1,2,2,0,2,0,173,2,0
49,0,1,1,1,2,0,349,3,0
44,0,0,6,0,0,0,74,3,0
31,1,2,2,0,0,0,285,2,0
39,9,1,5,0,0,0,225,2,0
38,7,1,2,0,0,2,96,3,0
28,1,2,3,0,2,0,329,2,1
30,0,1,6,0,0,2,206,1,0
32,1,1,2,0,2,0,48,2,0
24,9,2,6,0,2,0,326,3,0
42,9,0,5,0,2,0,93,2,0
53,1,0,3,0,2,0,0,3,0
32,1,1,2,0,1,1,108,3,0
26,0,2,6,0,2,0,376,1,0
32,1,1,2,0,2,0,224,1,0
49,3,1,0,0,0,0,115,1,0
30,9,1,6,0,2,0,103,1,0
42,0,1,3,0,0,0,697,2,0
31,0,1,6,0,0,0,170,1,0
30,9,2,3,0,0,0,285,1,0
33,7,0,3,0,0,2,119,1,0
33,7,0,3,0,2,2,420,1,0
32,1,1,2,0,2,2,482,2,1
32,1,1,2,0,0,0,66,2,0
54,3,1,7,0,2,0,117,1,1
49,6,0,7,1,0,0,660,1,0
50,0,1,5,1,2,0,154,1,0
50,0,1,7,0,2,0,121,1,0
39,1,1,1,0,0,0,239,2,0
45,1,1,2,1,2,0,582,2,0
36,1,1,2,0,1,1,329,2,0
48,0,1,3,0,2,0,190,1,0
48,0,1,3,0,0,0,345,2,0
43,4,1,6,1,0,0,121,2,0
32,7,1,3,0,0,0,1090,1,0
49,7,1,1,0,0,2,383,1,0
50,1,1,0,0,2,0,100,3,0
39,2,1,3,0,0,0,224,2,0
44,4,0,6,0,2,0,230,1,0
47,9,1,3,0,2,0,148,2,0
36,7,2,3,0,0,2,514,2,0
46,4,1,3,1,2,0,57,4,0
51,9,0,5,0,0,0,579,2,0
37,0,1,6,0,2,0,309,4,0
40,7,1,3,0,2,0,151,2,0
49,7,1,1,0,2,0,219,2,0
46,1,1,2,1,2,2,479,1,0
41,10,1,2,0,2,0,272,1,0
45,0,1,3,0,2,0,185,3,0
40,4,1,6,0,2,0,254,1,0
25,9,2,5,0,0,2,112,4,0
40,7,2,3,0,0,0,275,1,0
55,4,0,6,0,0,2,916,1,0
26,0,1,3,0,2,0,90,10,0
56,5,1,1,0,2,0,172,1,0
55,5,1,0,0,2,0,158,1,1
65,5,1,6,0,2,0,147,1,0
34,0,1,1,0,2,0,599,1,0
55,4,0,6,0,2,0,232,3,0
24,0,2,6,0,2,0,86,1,0
46,6,2,6,1,0,0,438,1,0
42,9,1,2,0,0,2,437,2,0
41,10,1,2,0,2,0,263,1,0
45,1,2,2,0,2,0,173,1,0
45,1,2,2,0,0,0,129,1,0
55,3,1,0,0,0,0,197,1,0
24,8,2,6,0,0,0,139,2,0
55,3,1,0,0,2,0,139,1,0
40,1,0,1,0,0,0,399,2,0
26,0,1,3,0,0,0,190,1,0
55,3,1,0,0,2,0,1435,1,1
26,0,1,3,0,2,0,216,1,0
58,5,0,3,0,2,0,75,2,0
43,7,1,5,0,0,0,230,1,0
32,1,1,2,0,0,0,41,2,0
32,1,1,2,0,1,1,1063,1,1
35,9,1,5,0,2,0,272,1,0
48,0,2,3,0,0,0,223,2,0
57,1,1,3,0,2,2,2316,1,0
29,9,2,5,0,2,0,740,3,1
42,9,1,2,0,0,0,441,4,0
53,1,1,0,1,0,0,165,4,0
38,1,1,2,0,0,2,276,2,0
51,0,0,5,0,0,2,583,3,0
56,4,1,6,0,0,0,72,5,0
60,5,0,0,0,0,0,465,4,1
19,8,2,2,0,0,0,43,3,0
32,9,2,6,0,2,0,60,3,0
57,1,1,3,0,2,0,355,3,0
39,9,1,1,0,2,0,226,2,0
43,1,1,2,1,2,2,1096,1,0
34,0,2,3,0,0,0,231,1,0
44,9,0,5,0,0,0,208,1,0
22,8,2,3,0,0,0,194,2,0
41,0,1,6,0,2,2,103,1,0
41,0,1,6,0,0,0,463,1,1
40,1,1,2,0,0,2,479,1,0
40,1,1,2,0,0,0,354,1,0
46,0,0,3,0,0,0,345,2,0
36,1,1,2,0,2,0,226,1,0
39,6,1,5,0,0,2,389,1,0
57,1,1,3,0,2,0,97,2,0
36,0,0,3,0,0,0,197,1,0
47,1,2,0,1,0,0,369,1,0
45,4,0,6,0,0,0,196,2,0
34,0,2,3,0,2,2,2299,2,1
41,0,1,1,1,0,0,226,2,0
46,9,1,1,0,0,0,254,1,0
32,9,2,6,0,0,0,721,4,1
40,9,1,5,0,2,0,366,1,0
40,9,1,5,0,0,0,274,1,0
39,0,1,3,0,2,0,189,1,0
66,5,2,6,0,2,0,411,1,0
19,8,2,2,0,2,0,299,1,1
41,1,1,2,0,2,0,272,1,0
34,4,1,6,0,2,0,255,2,0
32,0,2,6,0,0,0,49,2,0
72,5,1,0,0,1,1,44,1,0
72,5,1,0,0,0,0,124,1,0
36,1,1,2,0,2,2,99,1,0
